cage_id,Region,Report_type,Date,totprey_density,totcladocera_density,totpulex_density,totprey_density_interp,totcladocera_density_interp,totpulex_density_interp,totprey_density_fill,totcladocera_density_fill,totpulex_density_fill,mean_temperature,min_temperature,max_temperature
SBSNWR,Upper Bypass,Wetland,2/16/20,NA,NA,NA,29828.43373,28776.18711,25413.03208,806.8731054,612.4274044,85.73983662,12.79333333,10.46,16.4
SBSNWR,Upper Bypass,Wetland,2/17/20,NA,NA,NA,37083.82389,35817.12703,31744.85515,806.8731054,612.4274044,85.73983662,12.22645833,9.34,15.76
SBSNWR,Upper Bypass,Wetland,2/18/20,NA,NA,NA,44339.21405,42858.06696,38076.67821,806.8731054,612.4274044,85.73983662,11.76395833,7.78,16.34
SBSNWR,Upper Bypass,Wetland,2/19/20,51594.6042,49899.00688,44408.50127,51594.6042,49899.00688,44408.50127,51594.6042,49899.00688,44408.50127,12.05583333,8.62,15.96
SBSNWR,Upper Bypass,Wetland,2/20/20,NA,NA,NA,45618.39262,44061.61512,39170.58583,51594.6042,49899.00688,44408.50127,12.4925,9.18,16.3
SBSNWR,Upper Bypass,Wetland,2/21/20,NA,NA,NA,39642.18104,38224.22337,33932.67039,51594.6042,49899.00688,44408.50127,12.81958333,9.42,16.46
SBSNWR,Upper Bypass,Wetland,2/22/20,NA,NA,NA,33665.96947,32386.83161,28694.75495,51594.6042,49899.00688,44408.50127,13.37395833,11.18,16.84
SBSNWR,Upper Bypass,Wetland,2/23/20,NA,NA,NA,27689.75789,26549.43985,23456.83951,51594.6042,49899.00688,44408.50127,13.35416667,11.66,16.24
SBSNWR,Upper Bypass,Wetland,2/24/20,NA,NA,NA,21713.54631,20712.04809,18218.92407,51594.6042,49899.00688,44408.50127,13.67125,11.56,17.04
SBSNWR,Upper Bypass,Wetland,2/25/20,NA,NA,NA,15737.33473,14874.65634,12981.00863,51594.6042,49899.00688,44408.50127,14.0425,11.24,17.52
SBSNWR,Upper Bypass,Wetland,2/26/20,9761.12315,9037.264579,7743.093196,9761.12315,9037.264579,7743.093196,9761.12315,9037.264579,7743.093196,14.59291667,12.06,18.72
SBSNWR,Upper Bypass,Wetland,2/27/20,NA,NA,NA,16676.33296,15365.46624,12234.24239,9761.12315,9037.264579,7743.093196,15.94916667,12.14,20.02
SBSNWR,Upper Bypass,Wetland,2/28/20,NA,NA,NA,23591.54278,21693.6679,16725.39158,9761.12315,9037.264579,7743.093196,16.1375,12.56,19.82
SBSNWR,Upper Bypass,Wetland,2/29/20,NA,NA,NA,30506.75259,28021.86956,21216.54077,9761.12315,9037.264579,7743.093196,15.78645833,12.9,18.9
SBSNWR,Upper Bypass,Wetland,3/1/20,NA,NA,NA,37421.96241,34350.07122,25707.68996,9761.12315,9037.264579,7743.093196,13.43479167,10.88,15.28
SBSNWR,Upper Bypass,Wetland,3/2/20,NA,NA,NA,44337.17222,40678.27288,30198.83915,9761.12315,9037.264579,7743.093196,13.05645833,8.72,16.82
SBSNWR,Upper Bypass,Wetland,3/3/20,NA,NA,NA,51252.38204,47006.47455,34689.98835,9761.12315,9037.264579,7743.093196,15.39625,11.74,19.52
SBSNWR,Upper Bypass,Wetland,3/4/20,58167.59185,53334.67621,39181.13754,58167.59185,53334.67621,39181.13754,58167.59185,53334.67621,39181.13754,15.98958333,12.26,19.76
SBSNWR,Upper Bypass,Wetland,3/5/20,NA,NA,NA,50104.05491,45939.08167,33708.81022,58167.59185,53334.67621,39181.13754,16.1375,12.1,20.34
SBSNWR,Upper Bypass,Wetland,3/6/20,NA,NA,NA,42040.51797,38543.48713,28236.4829,58167.59185,53334.67621,39181.13754,14.786875,12.04,18.42
SBSNWR,Upper Bypass,Wetland,3/7/20,NA,NA,NA,33976.98103,31147.89259,22764.15558,58167.59185,53334.67621,39181.13754,12.85770833,10.32,16.38
SBSNWR,Upper Bypass,Wetland,3/8/20,NA,NA,NA,25913.4441,23752.29805,17291.82826,58167.59185,53334.67621,39181.13754,13.5875,9.72,16.98
SBSNWR,Upper Bypass,Wetland,3/9/20,NA,NA,NA,17849.90716,16356.70351,11819.50094,58167.59185,53334.67621,39181.13754,15.399375,12.12,19.86
SBSNWR,Upper Bypass,Wetland,3/10/20,NA,NA,NA,9786.370218,8961.108968,6347.173618,58167.59185,53334.67621,39181.13754,15.98854167,10.94,20.24
SBSNWR,Upper Bypass,Wetland,3/11/20,1722.83328,1565.514428,874.846298,1722.83328,1565.514428,874.846298,1722.83328,1565.514428,874.846298,16.27729167,12.4,22.28
SBSNWR,Upper Bypass,Wetland,3/12/20,NA,NA,NA,3203.932714,2901.232484,773.8041086,1722.83328,1565.514428,874.846298,16.49833333,13.02,20.22
SBSNWR,Upper Bypass,Wetland,3/13/20,NA,NA,NA,4685.032148,4236.950541,672.7619192,1722.83328,1565.514428,874.846298,15.88875,11.64,22.92
SBSNWR,Upper Bypass,Wetland,3/14/20,NA,NA,NA,6166.131583,5572.668597,571.7197298,1722.83328,1565.514428,874.846298,11.84791667,9.88,14.26
SBSNWR,Upper Bypass,Wetland,3/15/20,NA,NA,NA,7647.231017,6908.386653,470.6775404,1722.83328,1565.514428,874.846298,10.35854167,8.26,12.52
SBSNWR,Upper Bypass,Wetland,3/16/20,NA,NA,NA,9128.330451,8244.10471,369.6353511,1722.83328,1565.514428,874.846298,10.08895833,7.22,13.08
SBSNWR,Upper Bypass,Wetland,3/17/20,10609.42989,9579.822766,268.5931617,10609.42989,9579.822766,268.5931617,10609.42989,9579.822766,268.5931617,11.08318182,10.54,11.84
SBSNWR,Upper Bypass,Wetland,3/18/20,NA,NA,NA,10609.42989,9579.822766,268.5931617,10609.42989,9579.822766,268.5931617,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/3/20,4001.607211,3287.752658,60.32573684,4001.607211,3287.752658,60.32573684,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/4/20,NA,NA,NA,3921.728898,3203.989384,59.50585641,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/5/20,NA,NA,NA,3841.850586,3120.226109,58.68597597,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/6/20,NA,NA,NA,3761.972274,3036.462835,57.86609553,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/7/20,NA,NA,NA,3682.093961,2952.699561,57.04621509,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/8/20,NA,NA,NA,3602.215649,2868.936286,56.22633465,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/9/20,NA,NA,NA,3522.337337,2785.173012,55.40645422,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/10/20,NA,NA,NA,3442.459025,2701.409738,54.58657378,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/11/20,NA,NA,NA,3362.580712,2617.646463,53.76669334,4001.607211,3287.752658,60.32573684,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/12/20,3282.7024,2533.883189,52.9468129,3282.7024,2533.883189,52.9468129,3282.7024,2533.883189,52.9468129,NA,NA,NA
SBSNWRC,Upper Bypass,Canal channel,2/13/20,NA,NA,NA,3891.928983,3093.143033,46.95239161,3282.7024,2533.883189,52.9468129,11.10854167,10.74,12.08
SBSNWRC,Upper Bypass,Canal channel,2/14/20,NA,NA,NA,4501.155566,3652.402876,40.95797032,3282.7024,2533.883189,52.9468129,11.91,11.18,13.46
SBSNWRC,Upper Bypass,Canal channel,2/15/20,NA,NA,NA,5110.382149,4211.66272,34.96354903,3282.7024,2533.883189,52.9468129,12.27208333,11.7,13.58
SBSNWRC,Upper Bypass,Canal channel,2/16/20,NA,NA,NA,5719.608732,4770.922563,28.96912774,3282.7024,2533.883189,52.9468129,12.98125,12.34,15.1
SBSNWRC,Upper Bypass,Canal channel,2/17/20,NA,NA,NA,6328.835316,5330.182407,22.97470645,3282.7024,2533.883189,52.9468129,12.83375,12.6,13.08
SBSNWRC,Upper Bypass,Canal channel,2/18/20,NA,NA,NA,6938.061899,5889.442251,16.98028516,3282.7024,2533.883189,52.9468129,12.61,12.08,13.94
SBSNWRC,Upper Bypass,Canal channel,2/19/20,7547.288482,6448.702094,10.98586387,7547.288482,6448.702094,10.98586387,7547.288482,6448.702094,10.98586387,12.79416667,12.04,14.84
SBSNWRC,Upper Bypass,Canal channel,2/20/20,NA,NA,NA,7773.836319,6668.262989,16.1073876,7547.288482,6448.702094,10.98586387,13.108125,12.44,15.2
SBSNWRC,Upper Bypass,Canal channel,2/21/20,NA,NA,NA,8000.384157,6887.823884,21.22891133,7547.288482,6448.702094,10.98586387,12.96166667,12.4,13.8
SBSNWRC,Upper Bypass,Canal channel,2/22/20,NA,NA,NA,8226.931994,7107.38478,26.35043506,7547.288482,6448.702094,10.98586387,13.3375,12.44,15.22
SBSNWRC,Upper Bypass,Canal channel,2/23/20,NA,NA,NA,8453.479832,7326.945675,31.47195879,7547.288482,6448.702094,10.98586387,13.34,12.84,14.14
SBSNWRC,Upper Bypass,Canal channel,2/24/20,NA,NA,NA,8680.027669,7546.50657,36.59348251,7547.288482,6448.702094,10.98586387,13.57,13.2,14.14
SBSNWRC,Upper Bypass,Canal channel,2/25/20,NA,NA,NA,8906.575507,7766.067465,41.71500624,7547.288482,6448.702094,10.98586387,13.705,13.2,14.6
SBSNWRC,Upper Bypass,Canal channel,2/26/20,9133.123344,7985.62836,46.83652997,9133.123344,7985.62836,46.83652997,9133.123344,7985.62836,46.83652997,14.29479167,13.42,15.84
SBSNWRC,Upper Bypass,Canal channel,2/27/20,NA,NA,NA,9487.349201,7940.741861,65.2813208,9133.123344,7985.62836,46.83652997,14.745625,13.66,16.98
SBSNWRC,Upper Bypass,Canal channel,2/28/20,NA,NA,NA,9841.575058,7895.855362,83.72611163,9133.123344,7985.62836,46.83652997,14.863125,14.24,16.08
SBSNWRC,Upper Bypass,Canal channel,2/29/20,NA,NA,NA,10195.80091,7850.968864,102.1709025,9133.123344,7985.62836,46.83652997,15.16020833,14.7,16.06
SBSNWRC,Upper Bypass,Canal channel,3/1/20,NA,NA,NA,10550.02677,7806.082365,120.6156933,9133.123344,7985.62836,46.83652997,15.0325,14.62,15.3
SBSNWRC,Upper Bypass,Canal channel,3/2/20,NA,NA,NA,10904.25263,7761.195866,139.0604841,9133.123344,7985.62836,46.83652997,13.92125,13.6,14.6
SBSNWRC,Upper Bypass,Canal channel,3/3/20,NA,NA,NA,11258.47849,7716.309367,157.505275,9133.123344,7985.62836,46.83652997,14.071875,13.4,15.56
SBSNWRC,Upper Bypass,Canal channel,3/4/20,11612.70434,7671.422869,175.9500658,11612.70434,7671.422869,175.9500658,11612.70434,7671.422869,175.9500658,14.5875,13.84,15.62
SBSNWRC,Upper Bypass,Canal channel,3/5/20,NA,NA,NA,12420.6576,8260.071152,157.1235775,11612.70434,7671.422869,175.9500658,14.38770833,13.82,15.08
SBSNWRC,Upper Bypass,Canal channel,3/6/20,NA,NA,NA,13228.61085,8848.719436,138.2970891,11612.70434,7671.422869,175.9500658,14.77520833,14.38,15.34
SBSNWRC,Upper Bypass,Canal channel,3/7/20,NA,NA,NA,14036.56411,9437.367719,119.4706008,11612.70434,7671.422869,175.9500658,14.83416667,14.64,15
SBSNWRC,Upper Bypass,Canal channel,3/8/20,NA,NA,NA,14844.51736,10026.016,100.6441124,11612.70434,7671.422869,175.9500658,14.836875,14.52,15.56
SBSNWRC,Upper Bypass,Canal channel,3/9/20,NA,NA,NA,15652.47062,10614.66429,81.81762408,11612.70434,7671.422869,175.9500658,15.03916667,14.4,16.34
SBSNWRC,Upper Bypass,Canal channel,3/10/20,NA,NA,NA,16460.42387,11203.31257,62.99113573,11612.70434,7671.422869,175.9500658,14.916875,14.38,15.74
SBSNWRC,Upper Bypass,Canal channel,3/11/20,17268.37713,11791.96085,44.16464739,17268.37713,11791.96085,44.16464739,17268.37713,11791.96085,44.16464739,15.325,14.58,16.28
SBSNWRC,Upper Bypass,Canal channel,3/12/20,NA,NA,NA,14902.47041,10239.39146,45.22749348,17268.37713,11791.96085,44.16464739,15.47145833,14.96,16.04
SBSNWRC,Upper Bypass,Canal channel,3/13/20,NA,NA,NA,12536.56369,8686.82206,46.29033958,17268.37713,11791.96085,44.16464739,15.82854167,15.44,16.18
SBSNWRC,Upper Bypass,Canal channel,3/14/20,NA,NA,NA,10170.65697,7134.252664,47.35318568,17268.37713,11791.96085,44.16464739,15.671875,15.3,15.94
SBSNWRC,Upper Bypass,Canal channel,3/15/20,NA,NA,NA,7804.750254,5581.683267,48.41603178,17268.37713,11791.96085,44.16464739,15.16333333,14.68,15.42
SBSNWRC,Upper Bypass,Canal channel,3/16/20,NA,NA,NA,5438.843536,4029.113871,49.47887787,17268.37713,11791.96085,44.16464739,14.373125,14.12,14.68
SBSNWRC,Upper Bypass,Canal channel,3/17/20,3072.936817,2476.544474,50.54172397,3072.936817,2476.544474,50.54172397,3072.936817,2476.544474,50.54172397,13.809,13.56,14.1
SBSNWRC,Upper Bypass,Canal channel,3/18/20,NA,NA,NA,3072.936817,2476.544474,50.54172397,3072.936817,2476.544474,50.54172397,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/3/20,22124.20396,16564.78861,6958.723982,22124.20396,16564.78861,6958.723982,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/4/20,NA,NA,NA,21185.90488,16152.58917,7347.354011,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/5/20,NA,NA,NA,20247.60579,15740.38973,7735.984041,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/6/20,NA,NA,NA,19309.3067,15328.19029,8124.61407,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/7/20,NA,NA,NA,18371.00762,14915.99085,8513.2441,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/8/20,NA,NA,NA,17432.70853,14503.79141,8901.874129,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/9/20,NA,NA,NA,16494.40945,14091.59197,9290.504159,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/10/20,NA,NA,NA,15556.11036,13679.39253,9679.134188,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/11/20,NA,NA,NA,14617.81127,13267.19308,10067.76422,22124.20396,16564.78861,6958.723982,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/12/20,13679.51219,12854.99364,10456.39425,13679.51219,12854.99364,10456.39425,13679.51219,12854.99364,10456.39425,NA,NA,NA
SBWS,Lower Bypass,Wetland,2/13/20,NA,NA,NA,18018.66712,14337.54836,11392.91675,13679.51219,12854.99364,10456.39425,12.91333333,10.58,15.44
SBWS,Lower Bypass,Wetland,2/14/20,NA,NA,NA,22357.82206,15820.10308,12329.43925,13679.51219,12854.99364,10456.39425,13.17520833,10.52,15.5
SBWS,Lower Bypass,Wetland,2/15/20,NA,NA,NA,26696.97699,17302.65779,13265.96175,13679.51219,12854.99364,10456.39425,12.948125,11.02,14.9
SBWS,Lower Bypass,Wetland,2/16/20,NA,NA,NA,31036.13193,18785.21251,14202.48426,13679.51219,12854.99364,10456.39425,14.71916667,12.48,18.38
SBWS,Lower Bypass,Wetland,2/17/20,NA,NA,NA,35375.28686,20267.76723,15139.00676,13679.51219,12854.99364,10456.39425,13.27583333,10.94,15.58
SBWS,Lower Bypass,Wetland,2/18/20,NA,NA,NA,39714.4418,21750.32195,16075.52926,13679.51219,12854.99364,10456.39425,12.22145833,9.6,15.54
SBWS,Lower Bypass,Wetland,2/19/20,44053.59673,23232.87666,17012.05176,44053.59673,23232.87666,17012.05176,44053.59673,23232.87666,17012.05176,13.50479167,10.9,16.94
SBWS,Lower Bypass,Wetland,2/20/20,NA,NA,NA,51696.5788,31062.97671,23207.23121,44053.59673,23232.87666,17012.05176,14.13291667,11.68,17.22
SBWS,Lower Bypass,Wetland,2/21/20,NA,NA,NA,59339.56087,38893.07675,29402.41065,44053.59673,23232.87666,17012.05176,14.585625,11.82,17.86
SBWS,Lower Bypass,Wetland,2/22/20,NA,NA,NA,66982.54293,46723.17679,35597.59009,44053.59673,23232.87666,17012.05176,14.2925,12.32,17.34
SBWS,Lower Bypass,Wetland,2/23/20,NA,NA,NA,74625.525,54553.27683,41792.76953,44053.59673,23232.87666,17012.05176,14.04291667,11.72,16.46
SBWS,Lower Bypass,Wetland,2/24/20,NA,NA,NA,82268.50707,62383.37688,47987.94897,44053.59673,23232.87666,17012.05176,14.23916667,11.68,17.3
SBWS,Lower Bypass,Wetland,2/25/20,NA,NA,NA,89911.48914,70213.47692,54183.12841,44053.59673,23232.87666,17012.05176,14.04125,10.68,18.2
SBWS,Lower Bypass,Wetland,2/26/20,97554.47121,78043.57696,60378.30785,97554.47121,78043.57696,60378.30785,97554.47121,78043.57696,60378.30785,15.18791667,12.76,17.48
SBWS,Lower Bypass,Wetland,2/27/20,NA,NA,NA,113898.463,91202.59145,72079.43358,97554.47121,78043.57696,60378.30785,16.04145833,13.7,18.26
SBWS,Lower Bypass,Wetland,2/28/20,NA,NA,NA,130242.4549,104361.6059,83780.55931,97554.47121,78043.57696,60378.30785,16.54583333,14,19.5
SBWS,Lower Bypass,Wetland,2/29/20,NA,NA,NA,146586.4467,117520.6204,95481.68504,97554.47121,78043.57696,60378.30785,17.04458333,14.62,19.1
SBWS,Lower Bypass,Wetland,3/1/20,NA,NA,NA,162930.4385,130679.6349,107182.8108,97554.47121,78043.57696,60378.30785,14.85520833,11.76,16.98
SBWS,Lower Bypass,Wetland,3/2/20,NA,NA,NA,179274.4303,143838.6494,118883.9365,97554.47121,78043.57696,60378.30785,11.34416667,7.5,14.76
SBWS,Lower Bypass,Wetland,3/3/20,NA,NA,NA,195618.4222,156997.6639,130585.0622,97554.47121,78043.57696,60378.30785,14.28666667,10.62,19.84
SBWS,Lower Bypass,Wetland,3/4/20,211962.414,170156.6784,142286.1879,211962.414,170156.6784,142286.1879,211962.414,170156.6784,142286.1879,16.0625,13.12,19.42
SBWS,Lower Bypass,Wetland,3/5/20,NA,NA,NA,203657.3655,165321.3529,138695.2246,211962.414,170156.6784,142286.1879,17.17520833,14.46,20.46
SBWS,Lower Bypass,Wetland,3/6/20,NA,NA,NA,195352.3169,160486.0275,135104.2612,211962.414,170156.6784,142286.1879,15.74145833,13.46,17.58
SBWS,Lower Bypass,Wetland,3/7/20,NA,NA,NA,187047.2684,155650.7021,131513.2979,211962.414,170156.6784,142286.1879,13.47333333,11.74,15.26
SBWS,Lower Bypass,Wetland,3/8/20,NA,NA,NA,178742.2198,150815.3766,127922.3345,211962.414,170156.6784,142286.1879,13.44083333,11.58,15.12
SBWS,Lower Bypass,Wetland,3/9/20,NA,NA,NA,170437.1713,145980.0512,124331.3711,211962.414,170156.6784,142286.1879,15.90854167,12.88,19.56
SBWS,Lower Bypass,Wetland,3/10/20,NA,NA,NA,162132.1228,141144.7257,120740.4078,211962.414,170156.6784,142286.1879,16.83229167,13.34,20.32
SBWS,Lower Bypass,Wetland,3/11/20,153827.0742,136309.4003,117149.4444,153827.0742,136309.4003,117149.4444,153827.0742,136309.4003,117149.4444,17.4525,15.12,20.4
SBWS,Lower Bypass,Wetland,3/12/20,NA,NA,NA,142051.6668,118005.6934,100141.2297,153827.0742,136309.4003,117149.4444,18.758125,16.02,22.18
SBWS,Lower Bypass,Wetland,3/13/20,NA,NA,NA,130276.2594,99701.98649,83133.01495,153827.0742,136309.4003,117149.4444,16.95104167,14.34,19.98
SBWS,Lower Bypass,Wetland,3/14/20,NA,NA,NA,118500.852,81398.27958,66124.80021,153827.0742,136309.4003,117149.4444,12.29145833,10.88,14.34
SBWS,Lower Bypass,Wetland,3/15/20,NA,NA,NA,106725.4446,63094.57268,49116.58547,153827.0742,136309.4003,117149.4444,11.46479167,9.2,13.38
SBWS,Lower Bypass,Wetland,3/16/20,NA,NA,NA,94950.03714,44790.86577,32108.37073,153827.0742,136309.4003,117149.4444,10.830625,9.88,11.64
SBWS,Lower Bypass,Wetland,3/17/20,83174.62972,26487.15887,15100.15599,83174.62972,26487.15887,15100.15599,83174.62972,26487.15887,15100.15599,9.751764706,5.98,10.92
SBWS,Lower Bypass,Wetland,3/18/20,NA,NA,NA,83174.62972,26487.15887,15100.15599,83174.62972,26487.15887,15100.15599,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/3/20,3544.996519,1708.815687,201.6614786,3544.996519,1708.815687,201.6614786,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/4/20,NA,NA,NA,7033.698598,3974.864154,933.3536056,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/5/20,NA,NA,NA,10522.40068,6240.912621,1665.045733,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/6/20,NA,NA,NA,14011.10276,8506.961088,2396.73786,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/7/20,NA,NA,NA,17499.80483,10773.00955,3128.429987,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/8/20,NA,NA,NA,20988.50691,13039.05802,3860.122114,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/9/20,NA,NA,NA,24477.20899,15305.10649,4591.814241,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/10/20,NA,NA,NA,27965.91107,17571.15496,5323.506368,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/11/20,NA,NA,NA,31454.61315,19837.20342,6055.198495,3544.996519,1708.815687,201.6614786,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/12/20,34943.31523,22103.25189,6786.890622,34943.31523,22103.25189,6786.890622,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/13/20,NA,NA,NA,34172.16274,19559.5717,5830.124969,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/14/20,NA,NA,NA,33401.01024,17015.89152,4873.359317,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/15/20,NA,NA,NA,32629.85775,14472.21133,3916.593664,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/16/20,NA,NA,NA,31858.70526,11928.53114,2959.828011,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/17/20,NA,NA,NA,31087.55277,9384.850959,2003.062359,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/18/20,NA,NA,NA,30316.40028,6841.170773,1046.296706,34943.31523,22103.25189,6786.890622,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/19/20,29545.24778,4297.490587,89.53105389,29545.24778,4297.490587,89.53105389,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/20/20,NA,NA,NA,25651.80698,3913.429136,80.48871489,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/21/20,NA,NA,NA,21758.36617,3529.367684,71.44637589,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/22/20,NA,NA,NA,17864.92536,3145.306233,62.4040369,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/23/20,NA,NA,NA,13971.48455,2761.244782,53.3616979,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/24/20,NA,NA,NA,10078.04375,2377.183331,44.3193589,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/25/20,NA,NA,NA,6184.60294,1993.12188,35.2770199,29545.24778,4297.490587,89.53105389,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/26/20,2291.162133,1609.060429,26.23468091,2291.162133,1609.060429,26.23468091,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/27/20,NA,NA,NA,21029.61217,3086.576049,63.13880733,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/28/20,NA,NA,NA,39768.06221,4564.091668,100.0429338,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,2/29/20,NA,NA,NA,58506.51224,6041.607288,136.9470602,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/1/20,NA,NA,NA,77244.96228,7519.122908,173.8511866,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/2/20,NA,NA,NA,95983.41232,8996.638527,210.755313,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/3/20,NA,NA,NA,114721.8624,10474.15415,247.6594394,2291.162133,1609.060429,26.23468091,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/4/20,133460.3124,11951.66977,284.5635659,133460.3124,11951.66977,284.5635659,133460.3124,11951.66977,284.5635659,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/5/20,NA,NA,NA,116278.1681,10936.79376,306.2371129,133460.3124,11951.66977,284.5635659,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/6/20,NA,NA,NA,99096.02388,9921.917755,327.91066,133460.3124,11951.66977,284.5635659,NA,NA,NA
SBWSC,Lower Bypass,Canal channel,3/7/20,NA,NA,NA,81913.87963,8907.041749,349.584207,133460.3124,11951.66977,284.5635659,14.49861111,14.34,14.7
SBWSC,Lower Bypass,Canal channel,3/8/20,NA,NA,NA,64731.73537,7892.165742,371.2577541,133460.3124,11951.66977,284.5635659,14.18625,13.98,14.38
SBWSC,Lower Bypass,Canal channel,3/9/20,NA,NA,NA,47549.59112,6877.289736,392.9313011,133460.3124,11951.66977,284.5635659,14.42444444,14.18,14.7
SBWSC,Lower Bypass,Canal channel,3/10/20,NA,NA,NA,30367.44687,5862.41373,414.6048481,133460.3124,11951.66977,284.5635659,14.56055556,14.26,15.42
SBWSC,Lower Bypass,Canal channel,3/11/20,13185.30261,4847.537724,436.2783952,13185.30261,4847.537724,436.2783952,13185.30261,4847.537724,436.2783952,14.80847222,14.34,15.54
SBWSC,Lower Bypass,Canal channel,3/12/20,NA,NA,NA,14049.10061,4722.951474,390.8987975,13185.30261,4847.537724,436.2783952,14.75680556,14.14,15.5
SBWSC,Lower Bypass,Canal channel,3/13/20,NA,NA,NA,14912.89861,4598.365224,345.5191998,13185.30261,4847.537724,436.2783952,14.57055556,13.9,15.12
SBWSC,Lower Bypass,Canal channel,3/14/20,NA,NA,NA,15776.69661,4473.778975,300.1396021,13185.30261,4847.537724,436.2783952,14.11541667,13.78,14.62
SBWSC,Lower Bypass,Canal channel,3/15/20,NA,NA,NA,16640.49461,4349.192725,254.7600044,13185.30261,4847.537724,436.2783952,13.49180556,13.1,13.78
